site,transect,survey1,survey2,survey3,survey4,survey5,survey6,precip1,precip2,precip3,precip4,precip5,precip6,Lat,Long,tpi_100,solar,twi_10,elev,Slope,Aspect,temp1,temp2,temp3,temp4,temp5,temp6,RH1,RH2,RH3,RH4,RH5,RH6,rain1,rain2,rain3,rain4,rain5,rain6,veg1,veg2,veg3,veg4,veg5,veg6,ground1,ground2,ground3,ground4,ground5,ground6,trail,day1,day2,day3,day4,day5,day6,canopy,litdepth,gcover,DCON1,DCON2,DCON3,DCON4,DCON5,DCON6,DIMI1,DIMI2,DIMI3,DIMI4,DIMI5,DIMI6,DMON1,DMON2,DMON3,DMON4,DMON5,DMON6,DOCO1,DOCO2,DOCO3,DOCO4,DOCO5,DOCO6,DQUA1,DQUA2,DQUA3,DQUA4,DQUA5,DQUA6,DSAN1,DSAN2,DSAN3,DSAN4,DSAN5,DSAN6,DWRI1,DWRI2,DWRI3,DWRI4,DWRI5,DWRI6,EWIL1,EWIL2,EWIL3,EWIL4,EWIL5,EWIL6,GPOR1,GPOR2,GPOR3,GPOR4,GPOR5,GPOR6,NVIR1,NVIR2,NVIR3,NVIR4,NVIR5,NVIR6,PGLU1,PGLU2,PGLU3,PGLU4,PGLU5,PGLU6,PJOR1,PJOR2,PJOR3,PJOR4,PJOR5,PJOR6,PSER1,PSER2,PSER3,PSER4,PSER5,PSER6,PTEY1,PTEY2,PTEY3,PTEY4,PTEY5,PTEY6
32,32-2,10,2,5,4,7,NA,0.365785599,0.026849499,1.270311236,19.95240784,4.581250191,NA,35.62393100000,-83.41642700000,-6.27453613281,0,-1.66660308838,1381.94372559000,11.58845043180,297.34951782200,20.5,16.6,17.8,20,22.2,NA,78.2,81.1,80.7,81.6,74,NA,0,0,0,1,0,NA,1,1,1,1,0,NA,1,0,1,1,0,NA,0,41075,41079,41099,41103,41109,NA,91.80552933,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33-1,10,8,6,6,11,NA,2.767859459,0.07236243,2.642320871,9.880126953,0.278964281,NA,35.62084200000,-83.42461500000,-7.14965820313,79,-7.69689178467,1327.25317383000,20.89436149600,127.17668151900,13.4,15.6,18,18.7,22.8,NA,88,89,88.6,78.6,65.5,NA,0,0,0,0,0,NA,0,1,2,0,1,NA,0,0,2,1,1,NA,0,41073,41079,41082,41106,41107,NA,93.05553333,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33-2,2,11,8,7,5,NA,2.767859459,0.07236243,2.642320871,9.880126953,0.278964281,NA,35.62092100000,-83.42465100000,-6.77856445313,86,-8.52472496033,1330.57177734000,30.00888633730,125.18416595500,13.4,15.6,18,18.7,22.8,NA,88,89,88.6,78.6,65.5,NA,0,0,0,0,0,NA,0,1,2,0,1,NA,0,0,2,1,1,NA,0,41073,41079,41082,41106,41107,NA,93.958314,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36-1,13,19,10,10,13,NA,0.69067049,2.946954489,22.43429565,20.3400135,0.145630255,NA,35.59866700000,-83.41345900000,-7.18298339844,159,-9.34362602234,1256.62976074000,24.55079460140,97.07795715330,16.2,16.6,19,18.6,18.8,NA,90.7,91.2,83.3,96.1,81.5,NA,0,0,1,1,0,NA,1,1,1,2,1,NA,1,1,1,2,1,NA,0,41075,41077,41101,41103,41107,NA,91.52775067,23.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,10,10,13,0,0,0,0,0,0,0,0,0,1,1,2,0
36,36-2,16,32,12,11,30,NA,0.69067049,2.946954489,22.43429565,20.3400135,0.145630255,NA,35.59854600000,-83.41368900000,-5.81530761719,130,-7.13946056366,1263.73010254000,31.08824920650,111.66349029500,16.2,16.6,19,18.6,18.8,NA,90.7,91.2,83.3,96.1,81.5,NA,0,0,0,1,0,NA,1,1,1,2,1,NA,1,1,1,2,1,NA,0,41075,41077,41101,41103,41107,NA,91.52775067,22.4,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,1,7,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,12,11,30,0,0,0,0,0,0,0,0,0,1,1,1,0
36,36-3,3,0,3,3,2,NA,0.69067049,2.946954489,22.43429565,20.3400135,0.145630255,NA,35.59851900000,-83.41367300000,-5.81530761719,130,-7.13946056366,1263.73010254000,31.08824920650,111.66349029500,16.2,16.6,19,18.6,18.8,NA,90.7,91.2,83.3,96.1,81.5,NA,0,0,1,1,0,NA,1,0,1,2,1,NA,1,1,1,2,1,NA,0,41075,41077,41101,41103,41107,NA,90,0.8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,2,0,0,0,0,0,0,0,1,0,0,2,0,0
36,36-4,0,0,2,2,0,NA,0.69067049,2.946954489,22.43429565,20.3400135,0.145630255,NA,35.59847400000,-83.41388500000,-3.42126464844,147,-7.21479797363,1273.27587891000,34.34965515140,103.91333770800,16.2,16.6,19,18.6,18.8,NA,90.7,91.2,83.3,96.1,81.5,NA,0,0,2,1,0,NA,1,0,1,2,1,NA,1,1,1,2,1,NA,0,41075,41077,41101,41103,41107,NA,88.9,1.4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37,37-1,0,0,0,0,0,NA,3.333696604,0.065921992,1.428785801,9.441864014,11.33749962,NA,35.70390200000,-83.52414800000,-1.26257324219,0,-5.55285406113,412.23226928700,6.24074506760,298.68750000000,20.2,22.2,22.4,22.3,23.7,NA,82,76.1,84.4,85.3,89.4,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,41073,41079,41082,41106,41110,NA,91.041638,20.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,37-2,0,0,0,0,0,NA,3.333696604,0.065921992,1.428785801,9.441864014,11.33749962,NA,35.70384500000,-83.52422000000,-0.93563842773,0,-5.94797468185,412.04870605500,6.01830863953,299.85174560500,20.2,22.2,22.4,22.3,23.7,NA,82,76.1,84.4,85.3,89.4,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,41073,41079,41082,41106,41110,NA,92.70831,4.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,37-3,0,0,0,0,0,NA,3.333696604,0.065921992,1.428785801,9.441864014,11.33749962,NA,35.70362000000,-83.52431900000,-1.03289794922,0,-6.28603887558,412.26345825200,5.88686132431,297.76550293000,20.2,22.2,22.4,22.3,23.7,NA,82,76.1,84.4,85.3,89.4,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0,NA,0,41073,41079,41082,41106,41110,NA,92.84719933,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,37-4,0,NA,NA,NA,NA,NA,3.333696604,0.065921992,1.428785801,9.441864014,11.33749962,NA,35.70331900000,-83.52450800000,-1.59887695313,0,-5.81355428696,412.40274047900,5.15885448456,295.53964233400,20.2,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41073,NA,NA,NA,NA,NA,93.40275667,7.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38-1,0,0,0,0,0,NA,1.415240884,0.057332814,26.7363472,2.270750761,0.586810112,NA,35.68772300000,-83.53477400000,-0.91790771484,0,-6.75167512894,444.94790649400,15.32077693940,258.31628418000,20.4,23.8,21.2,21.4,23,NA,81.2,83.2,89.3,85.7,94.2,NA,0,0,0,0,0,NA,0,0,1,1,1,NA,0,0,1,1,1,NA,1,41073,41080,41100,41104,41107,NA,92.083308,2.2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38-2,0,0,0,0,0,NA,1.415240884,0.057332814,26.7363472,2.270750761,0.586810112,NA,35.68753900000,-83.53470800000,-1.11026000977,0,-7.52724695206,446.56921386700,18.09965133670,261.57885742200,20.4,23.8,21.2,21.4,23,NA,81.2,83.2,89.3,85.7,94.2,NA,0,0,0,0,0,NA,0,0,1,1,1,NA,0,0,1,1,1,NA,1,41073,41080,41100,41104,41107,NA,91.94441867,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38-3,0,0,0,0,0,NA,1.415240884,0.057332814,26.7363472,2.270750761,0.586810112,NA,35.68733800000,-83.53462500000,-0.99459838867,0,-8.16703414917,448.36550903300,23.87987899780,258.87115478500,20.4,23.8,21.2,21.4,23,NA,81.2,83.2,89.3,85.7,94.2,NA,0,0,0,0,0,NA,0,0,1,1,1,NA,0,0,1,1,1,NA,1,41073,41080,41100,41104,41107,NA,91.38886133,2.6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38-4,0,NA,NA,NA,NA,NA,1.415240884,0.057332814,26.7363472,2.270750761,0.586810112,NA,35.68712700000,-83.53448400000,-2.81750488281,0,-8.35500335693,446.72174072300,25.24098396300,247.50402832000,20.4,NA,NA,NA,NA,NA,81.2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,41073,NA,NA,NA,NA,NA,90.416636,4.8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39-1,0,0,0,0,0,NA,1.524343729,1.291315079,26.92813873,3.946517706,7.0625,NA,35.67281500000,-83.52622300000,-2.01806640625,167,-4.91047668457,493.00512695300,5.96368169785,98.28435516360,23,21.8,20.3,21.6,23,NA,74,82.1,90,82.3,87.8,NA,0,0,0,0,0,NA,0,0,1,1,0,NA,0,1,1,1,1,NA,1,41073,41077,41100,41106,41110,NA,89.65274467,2.4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39-2,0,0,0,0,0,NA,1.524343729,1.291315079,26.92813873,3.946517706,7.0625,NA,35.67289800000,-83.52607300000,-1.54797363281,164,1.09257853031,491.82684326200,2.04805350304,37.15624618530,23,21.8,20.3,21.6,23,NA,74,82.1,90,82.3,87.8,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,1,1,0,0,NA,1,41073,41077,41100,41106,41110,NA,90.06941267,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39-3,0,0,0,0,0,NA,1.524343729,1.291315079,26.92813873,3.946517706,7.0625,NA,35.67318300000,-83.52595500000,-1.35809326172,176,0.65330553055,491.08721923800,3.25099134445,88.32627868650,23,21.8,20.3,21.6,23,NA,74,82.1,90,82.3,87.8,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,1,1,0,0,NA,1,41073,41077,41100,41106,41110,NA,91.38886133,24.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39-4,0,NA,NA,NA,NA,NA,1.524343729,1.291315079,26.92813873,3.946517706,7.0625,NA,35.67309700000,-83.52576000000,-0.72406005859,46,5.05546426773,491.15194702100,1.91081118584,353.87692260700,23,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,41073,NA,NA,NA,NA,NA,91.458306,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40-1,0,0,0,0,0,NA,1.677675366,0,4.508437157,15.24936485,3.668750048,NA,35.67046800000,-83.52711300000,0.72729492188,147,-8.37204742432,522.24859619100,13.05305957790,102.34993743900,23.3,23.5,21,21.7,24.6,NA,68.2,76.7,86.5,85.4,90.6,NA,0,0,0,0,0,NA,0,0,2,1,0,NA,0,0,2,1,0,NA,0,41073,41079,41082,41102,41109,NA,91.52775067,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40-2,0,0,0,0,0,NA,1.677675366,0,4.508437157,15.24936485,3.668750048,NA,35.67054600000,-83.52711400000,0.72729492188,147,-8.37204742432,522.24859619100,13.05305957790,102.34993743900,23.3,23.5,21,21.7,24.6,NA,68.2,76.7,86.5,85.4,90.6,NA,0,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,1,0,NA,0,41073,41079,41082,41102,41109,NA,91.249972,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40-3,0,0,0,0,0,NA,1.677675366,0,4.508437157,15.24936485,3.668750048,NA,35.67065800000,-83.52712400000,1.38232421875,173,-7.97674560547,522.60510253900,13.45864200590,90.04551696780,23.3,23.5,21,21.7,24.6,NA,68.2,76.7,86.5,85.4,90.6,NA,0,0,0,0,0,NA,0,0,2,1,0,NA,0,0,2,1,0,NA,0,41073,41079,41082,41102,41109,NA,92.36108667,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40-4,0,NA,NA,NA,NA,NA,1.677675366,0,4.508437157,15.24936485,3.668750048,NA,35.67072600000,-83.52711000000,1.38232421875,173,-7.97674560547,522.60510253900,13.45864200590,90.04551696780,23.3,NA,NA,NA,NA,NA,68.2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41073,NA,NA,NA,NA,NA,92.84719933,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41-1,0,0,0,0,0,NA,1.702619553,0,26.66586876,4.528670311,0.514505804,NA,35.66368700000,-83.52519400000,0.59356689453,45,-6.40506649017,564.85009765600,6.66699409485,349.39276123000,24.8,23.1,20.3,22.5,23.4,NA,67,79.6,87.1,81.5,83.7,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,1,0,1,NA,1,41073,41080,41100,41106,41107,NA,93.333312,1.4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41-2,0,0,0,0,0,NA,1.702619553,0,26.66586876,4.528670311,0.514505804,NA,35.66378900000,-83.52497900000,1.26403808594,50,-3.64892196655,564.31347656300,6.01537275314,353.26904296900,24.8,23.1,20.3,22.5,23.4,NA,67,79.6,87.1,81.5,83.7,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,1,0,1,NA,1,41073,41080,41100,41106,41107,NA,91.94441867,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41-3,0,0,0,0,0,NA,1.702619553,0,26.66586876,4.528670311,0.514505804,NA,35.66365900000,-83.52550300000,0.51422119141,29,-6.54767131805,564.28375244100,7.85141658783,344.64721679700,24.8,23.1,20.3,22.5,23.4,NA,67,79.6,87.1,81.5,83.7,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,1,0,1,NA,0,41073,41080,41100,41106,41107,NA,91.66664,13.8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41-4,0,0,0,0,0,NA,1.702619553,0,26.66586876,4.528670311,0.514505804,NA,35.66378300000,-83.52545600000,1.02429199219,34,-6.43643188477,563.17974853500,7.57554149628,346.63250732400,24.8,23.1,20.3,22.5,23.4,NA,67,79.6,87.1,81.5,83.7,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,1,0,1,NA,0,41073,41080,41100,41106,41107,NA,90.76385933,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41-5,0,0,0,0,0,NA,1.702619553,0,26.66586876,4.528670311,0.514505804,NA,35.66384400000,-83.52537200000,1.58850097656,34,-6.57183885574,561.87121582000,8.78999233246,348.07034301800,24.8,23.1,20.3,22.5,23.4,NA,67,79.6,87.1,81.5,83.7,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,1,0,1,NA,0,41073,41080,41100,41106,41107,NA,91.80552933,18.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41-6,0,0,0,0,0,NA,1.702619553,0,26.66586876,4.528670311,0.514505804,NA,35.66376600000,-83.52521500000,1.01611328125,37,-6.40592718124,563.61730957000,6.98777437210,348.83334350600,24.8,23.1,20.3,22.5,23.4,NA,67,79.6,87.1,81.5,83.7,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,1,0,1,NA,0,41073,41080,41100,41106,41107,NA,92.083308,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42-1,0,0,0,0,0,NA,1.782012582,0,0.2732445,4.701282501,7.0625,NA,35.65779100000,-83.52014300000,-2.33129882813,68,-9.27127361298,625.40539550800,22.81825065610,356.26995849600,22.9,23.1,23,22.7,24.1,NA,63.2,74.2,86.9,81.1,82.7,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,1,0,1,NA,0,41073,41080,41099,41106,41110,NA,89.374966,44.4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42-2,0,0,0,0,0,NA,1.782012582,0,0.2732445,4.701282501,7.0625,NA,35.65759500000,-83.51998800000,0.16540527344,147,-8.12325382233,630.56683349600,20.92410659790,36.92823410030,22.9,23.1,23,22.7,24.1,NA,63.2,74.2,86.9,81.1,82.7,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,41073,41080,41099,41106,41110,NA,90.62497,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42-3,0,0,0,0,0,NA,1.782012582,0,0.2732445,4.701282501,7.0625,NA,35.65762200000,-83.51994600000,0.16540527344,147,-8.12325382233,630.56683349600,20.92410659790,36.92823410030,22.9,23.1,23,22.7,24.1,NA,63.2,74.2,86.9,81.1,82.7,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,41073,41080,41099,41106,41110,NA,92.43053133,23.6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42-4,0,NA,NA,NA,NA,NA,1.782012582,0,0.2732445,4.701282501,7.0625,NA,35.65766000000,-83.52004600000,0.50286865234,144,-8.25726032257,632.54040527300,21.94890785220,35.30633163450,22.9,NA,NA,NA,NA,NA,63.2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41073,NA,NA,NA,NA,NA,93.47220133,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43-1,0,0,0,0,0,NA,1.863789916,1.125359654,4.765266895,5.018379688,7.0625,NA,35.65369300000,-83.51552200000,-1.63916015625,166,-0.38816446066,665.58703613300,15.61156177520,46.17045974730,22,20.7,20.3,22.2,23.7,NA,69.5,81.4,90.7,78.8,83.3,NA,0,0,0,0,0,NA,0,0,2,0,0,NA,0,1,2,0,1,NA,0,41073,41077,41082,41106,41110,NA,90.55552533,20.4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
